D2F3-4.sam,-0.02743213,-0.02664286,-0.02843016,-0.02586478,-0.02736339,-0.0287599,-0.02949891,-0.03187252,-0.03347631,-0.03612572,-0.03710892,-0.03761823,-0.03961614,-0.04023971,-0.04166317,-0.04220083,-0.04300277,-0.04394431,-0.04456736,-0.04521402,-0.04583373,-0.04639621,-0.0473454,-0.04739995,-0.04797138,-0.04886386,-0.04915629,-0.04985841,-0.05014326,-0.05084718,-0.05088632,-0.05158215,-0.05164652,-0.05201876,-0.05227733,-0.05196854,-0.05188438,-0.05093382,-0.0498582,-0.04825121,-0.04748619,-0.0464549,-0.04426556,-0.0419967,-0.03844206,-0.03479038,-0.03408033,-0.03523619,-0.03650531,-0.03746718,-0.03986843,-0.04323762,-0.04628043,-0.04838986,-0.05027594,-0.05156122,-0.05232654,-0.0529462,-0.05336078,-0.05368231,-0.05379993,-0.05384479,-0.05387841,-0.05366881,-0.05365098,-0.05364934,-0.05335165,-0.05318264,-0.05292609,-0.05253576,-0.05202514,-0.05085001,-0.04859406,-0.04562676,-0.04291818,-0.04027281,-0.03746528,-0.034935,-0.03264537,-0.03185143,-0.03209829,-0.0322335,-0.03263347,-0.03347388,-0.03417557,-0.03478181,-0.03556759,-0.03634742,-0.03721689,-0.03796091,-0.03845375,-0.03909818,-0.03953204,-0.03971736,-0.03997548,-0.04054444,-0.04116037,-0.04186738,-0.04255897,-0.04317866,-0.04372717,-0.04426746,-0.04466487,-0.04497829,-0.04508474,-0.04519722,-0.0452624,-0.04520039,-0.04510552,-0.04502105,-0.04491622,-0.04477257,-0.04460868,-0.04436864,-0.04411649,-0.04363042,-0.04281854,-0.04168166,-0.04078747,-0.04049478,-0.0410178,-0.04234379,-0.04415417,-0.04745105,-0.05185403,"S1-00621",33.6875,""
E2F1-1.sam,-0.07934719,-0.07885041,-0.08125167,-0.07852062,-0.07998894,-0.08186946,-0.08244189,-0.0844143,-0.08506149,-0.08693818,-0.08726285,-0.0868946,-0.08852239,-0.08843281,-0.0892147,-0.08913377,-0.08933135,-0.08987968,-0.09001657,-0.08998751,-0.09006665,-0.09011501,-0.09058376,-0.09033004,-0.09037623,-0.09090234,-0.09077269,-0.09109771,-0.09083312,-0.09128852,-0.09087718,-0.09136824,-0.09112578,-0.09124594,-0.09132236,-0.09090707,-0.09082702,-0.09000549,-0.08934928,-0.08807113,-0.08742846,-0.08678114,-0.0850875,-0.08353373,-0.08100556,-0.07837425,-0.07789219,-0.07863367,-0.07947471,-0.07990954,-0.0815381,-0.08372562,-0.08566038,-0.08689275,-0.08808866,-0.08877179,-0.08912947,-0.08946507,-0.08962201,-0.08971026,-0.08968049,-0.08956613,-0.08948106,-0.08915661,-0.08908126,-0.08906203,-0.08867159,-0.0884762,-0.08824401,-0.08792617,-0.08755711,-0.08672823,-0.08520399,-0.08320811,-0.08134157,-0.07947243,-0.07746364,-0.07563874,-0.07382216,-0.07298066,-0.07303554,-0.07302674,-0.07332301,-0.07395153,-0.07442269,-0.07489633,-0.07547583,-0.07593779,-0.0765162,-0.07697133,-0.07718503,-0.07760756,-0.07786509,-0.07791686,-0.07806006,-0.07838972,-0.07872322,-0.0791503,-0.07956926,-0.07997333,-0.08024317,-0.08058934,-0.08081718,-0.08099278,-0.08100484,-0.08105496,-0.08107859,-0.08099116,-0.080883,-0.08083552,-0.08074179,-0.08063746,-0.08053212,-0.08037043,-0.08016545,-0.07989951,-0.07936215,-0.0786346,-0.07811072,-0.07810849,-0.0787584,-0.08031069,-0.0826104,-0.0867165,-0.0923228,"S1-00621",33.9375,""
E2F1-2.sam,-0.07975639,-0.07927983,-0.0813048,-0.07869411,-0.08001756,-0.08184849,-0.08255576,-0.08455367,-0.08519021,-0.08704171,-0.08749356,-0.08711744,-0.0885219,-0.088622,-0.0893137,-0.08931468,-0.08942634,-0.08996936,-0.09001428,-0.09013616,-0.09029046,-0.09025893,-0.09078982,-0.09039651,-0.09044033,-0.09090263,-0.09089215,-0.09115613,-0.09099891,-0.09134357,-0.09102886,-0.09136941,-0.09117715,-0.09137307,-0.09136382,-0.09091546,-0.09087908,-0.09008808,-0.08942197,-0.08813121,-0.08756524,-0.0867682,-0.08516874,-0.08364186,-0.08111182,-0.07845401,-0.07792962,-0.07869152,-0.07952294,-0.08000854,-0.08158696,-0.08376011,-0.08571877,-0.08693687,-0.08812874,-0.08887366,-0.0892447,-0.08952624,-0.08968198,-0.08976927,-0.08973494,-0.08963369,-0.08954595,-0.08923063,-0.08916495,-0.08913356,-0.08875536,-0.08855614,-0.08831525,-0.08801235,-0.08762787,-0.08680046,-0.085274,-0.08328916,-0.08141789,-0.07954949,-0.07755059,-0.07571388,-0.0738676,-0.07307139,-0.07312493,-0.07308652,-0.07338343,-0.07400291,-0.07447723,-0.07497919,-0.07555165,-0.07603191,-0.07659307,-0.07704962,-0.07727645,-0.07770339,-0.07794504,-0.07799398,-0.07813603,-0.07846373,-0.07880728,-0.07923488,-0.07966705,-0.08002338,-0.08031952,-0.08069573,-0.08088773,-0.08108076,-0.08110538,-0.08112313,-0.08116638,-0.08106892,-0.08094779,-0.08091064,-0.08082797,-0.08070202,-0.08060692,-0.08041305,-0.0802503,-0.07998452,-0.07943632,-0.07870928,-0.07819439,-0.07817249,-0.07884578,-0.08040187,-0.0827316,-0.08686686,-0.09247415,"S1-00621",33.9375,""
E2F1-3.sam,-0.0795601,-0.07925083,-0.08093941,-0.07847304,-0.08015574,-0.08186807,-0.08255685,-0.08441242,-0.08516549,-0.08717953,-0.08749659,-0.08701091,-0.08851801,-0.08862207,-0.08922001,-0.08922337,-0.08950333,-0.08988227,-0.09000999,-0.09021168,-0.09036459,-0.09033023,-0.09072115,-0.09039651,-0.09044033,-0.09090263,-0.09089161,-0.09104282,-0.09105488,-0.09134357,-0.09103078,-0.09146836,-0.09126718,-0.09128731,-0.09145447,-0.09098521,-0.09086324,-0.09008285,-0.08939541,-0.08822908,-0.08757278,-0.08688372,-0.08520617,-0.08371037,-0.08113963,-0.07850868,-0.07802512,-0.07874539,-0.07955344,-0.08004478,-0.08164396,-0.08377721,-0.08572672,-0.08696639,-0.08815549,-0.08890091,-0.08925758,-0.08954521,-0.08973664,-0.08980257,-0.08977645,-0.08969332,-0.08959325,-0.08928696,-0.0891892,-0.08915844,-0.08880903,-0.08859501,-0.08834266,-0.08803904,-0.08766697,-0.086836,-0.08532104,-0.0833194,-0.08146505,-0.07960086,-0.07758257,-0.07574642,-0.07391309,-0.07312225,-0.07317532,-0.07312468,-0.07343686,-0.07406874,-0.07452813,-0.07502574,-0.07557167,-0.07606738,-0.07662565,-0.07707538,-0.07731386,-0.07773301,-0.07796683,-0.07803861,-0.07818755,-0.07852484,-0.07885887,-0.07928409,-0.07970373,-0.08007108,-0.08034615,-0.08071759,-0.08092177,-0.08110235,-0.08113789,-0.08116704,-0.08119983,-0.08109008,-0.08100211,-0.08095429,-0.0808918,-0.08074559,-0.08063901,-0.08047684,-0.08030356,-0.08003764,-0.07946803,-0.0787521,-0.07824754,-0.07822579,-0.07891123,-0.08048118,-0.08280239,-0.08694403,-0.09261359,"S1-00621",34,""
E2F2-1.sam,-0.05889224,-0.06264693,-0.06618527,-0.06896763,-0.07111425,-0.07264171,-0.07418944,-0.07572698,-0.07681081,-0.07800007,-0.07872729,-0.0795751,-0.08044716,-0.08067481,-0.08137283,-0.08167853,-0.08192646,-0.08215894,-0.08229499,-0.08247492,-0.08287618,-0.08305959,-0.08323147,-0.08343882,-0.08365322,-0.08390938,-0.08399183,-0.08436272,-0.08456101,-0.08478104,-0.08481993,-0.08491524,-0.08511631,-0.08507377,-0.08505377,-0.08499498,-0.08457524,-0.08369605,-0.08239821,-0.08107582,-0.08032934,-0.07935315,-0.07743859,-0.07534499,-0.07234345,-0.06911747,-0.06843346,-0.06930122,-0.07016697,-0.07097819,-0.07288291,-0.07545364,-0.0778972,-0.07980993,-0.08104727,-0.081884,-0.08247511,-0.08289067,-0.08316441,-0.08328649,-0.0832881,-0.08327097,-0.0832559,-0.08312658,-0.08296678,-0.08279569,-0.08257849,-0.0823433,-0.08203699,-0.08165698,-0.08120149,-0.08024848,-0.0782754,-0.07585254,-0.0735985,-0.07133961,-0.06901522,-0.06683134,-0.06483556,-0.06414486,-0.0642245,-0.06430607,-0.06463775,-0.06541602,-0.06605735,-0.06660137,-0.06723151,-0.06787334,-0.06856643,-0.06906776,-0.0694958,-0.06995677,-0.07029107,-0.07044622,-0.07066841,-0.07098519,-0.07143818,-0.07199688,-0.07251312,-0.07292809,-0.07341508,-0.07377102,-0.07396144,-0.07416272,-0.07423453,-0.07426683,-0.07425719,-0.0741569,-0.07395579,-0.0738519,-0.07365135,-0.07344422,-0.07320654,-0.07294446,-0.07259345,-0.07213851,-0.0713238,-0.07030602,-0.06936201,-0.06879083,-0.06857744,-0.06853423,-0.06799359,-0.06698738,-0.06556264,"S1-00621",34.125,""
E2F2-2.sam,-0.05887,-0.06282916,-0.06642392,-0.06899811,-0.07112595,-0.0724908,-0.07431731,-0.0756136,-0.07679326,-0.07801203,-0.07861687,-0.07956453,-0.08043727,-0.08076668,-0.081472,-0.08177185,-0.08202416,-0.08207911,-0.08237529,-0.08247808,-0.08295338,-0.08306004,-0.08330133,-0.08350646,-0.08371852,-0.08397418,-0.08411619,-0.08447994,-0.08466929,-0.0847837,-0.0848787,-0.08506884,-0.08521501,-0.08521492,-0.08514128,-0.08508012,-0.08461867,-0.08383014,-0.08255745,-0.0811844,-0.0804125,-0.07951213,-0.07757296,-0.07540974,-0.07241198,-0.06919682,-0.06853382,-0.06941346,-0.07033096,-0.07112216,-0.07298102,-0.07560943,-0.07801607,-0.07984836,-0.0811027,-0.08198316,-0.08256252,-0.08298015,-0.08325487,-0.08341952,-0.0834121,-0.083371,-0.0833514,-0.08320653,-0.08306687,-0.08288685,-0.08267149,-0.08243033,-0.08213492,-0.08176228,-0.08129868,-0.08032412,-0.07839937,-0.07596958,-0.07367139,-0.07142968,-0.06911031,-0.06691542,-0.06493794,-0.0642349,-0.06432245,-0.06440782,-0.06473726,-0.06551158,-0.06616175,-0.06672222,-0.06732956,-0.06797247,-0.06865381,-0.06917311,-0.06961887,-0.07006825,-0.07039584,-0.07056231,-0.07076408,-0.07108436,-0.07152718,-0.07210466,-0.07262346,-0.07303742,-0.07351282,-0.07385367,-0.07405266,-0.07427731,-0.07435172,-0.07435782,-0.07434721,-0.07423536,-0.07405477,-0.07395131,-0.07373907,-0.07354175,-0.07332595,-0.07305316,-0.07270174,-0.07224668,-0.07143188,-0.07042551,-0.06949181,-0.06890857,-0.06866759,-0.06865209,-0.06811536,-0.0671292,-0.06574314,"S1-00621",34.1875,""
E2F2-3.sam,-0.05887,-0.06282916,-0.06642392,-0.06899811,-0.07112595,-0.0724908,-0.07430574,-0.07573554,-0.07691912,-0.07825347,-0.07886034,-0.07969362,-0.08043367,-0.08086221,-0.08147024,-0.0818614,-0.08211343,-0.08216435,-0.0825375,-0.0826352,-0.08302732,-0.08320489,-0.08337131,-0.08370927,-0.08384833,-0.08409859,-0.08417387,-0.08447903,-0.08467375,-0.08489416,-0.08498139,-0.08511695,-0.0852618,-0.08521758,-0.08523688,-0.08517078,-0.0847906,-0.08390173,-0.08258761,-0.08120452,-0.08052541,-0.07953941,-0.07761423,-0.07548895,-0.07252841,-0.06932451,-0.0686353,-0.06951205,-0.07042678,-0.07122309,-0.07308423,-0.07564686,-0.07811323,-0.0799722,-0.08123415,-0.08206774,-0.08262036,-0.08305695,-0.08333206,-0.08347818,-0.08347762,-0.08344498,-0.08340899,-0.08328661,-0.08314712,-0.08298633,-0.08273853,-0.08250729,-0.08222753,-0.08183662,-0.08138167,-0.08041029,-0.07845844,-0.07604207,-0.07376134,-0.07151666,-0.06919675,-0.06700323,-0.06500858,-0.06431797,-0.06441309,-0.06448304,-0.06484395,-0.06562304,-0.06624286,-0.06681038,-0.06740844,-0.06805632,-0.06874226,-0.06924485,-0.06971023,-0.07015284,-0.07047719,-0.07062957,-0.07084842,-0.07117403,-0.07161498,-0.07219225,-0.07269661,-0.07313076,-0.0736097,-0.07393742,-0.07413491,-0.07434481,-0.07444334,-0.07442636,-0.07443472,-0.07432474,-0.07414389,-0.07402914,-0.07381573,-0.07361811,-0.07340209,-0.07312897,-0.07279909,-0.07233318,-0.07151823,-0.07050139,-0.0695788,-0.06900748,-0.06878684,-0.06875369,-0.06822501,-0.06725706,-0.06588159,"S1-00621",34.1875,""
E2F3-1.sam,-0.06856295,-0.07224499,-0.07540064,-0.07793439,-0.07966391,-0.08102334,-0.08255866,-0.08402726,-0.08472493,-0.0858793,-0.08664333,-0.08734552,-0.08790464,-0.08839463,-0.08885758,-0.08905555,-0.08941367,-0.08950225,-0.08964082,-0.08977859,-0.0901432,-0.09026245,-0.09045159,-0.09055139,-0.09071891,-0.09086487,-0.09100617,-0.09128317,-0.0914116,-0.0916424,-0.09152761,-0.0917664,-0.09192216,-0.09188971,-0.09178337,-0.09183049,-0.09149011,-0.09083575,-0.0897459,-0.08866742,-0.08806305,-0.08732259,-0.0856801,-0.08399756,-0.08148056,-0.07886283,-0.07832666,-0.07912105,-0.07983109,-0.08047684,-0.08202667,-0.08409072,-0.08606048,-0.08751991,-0.08850928,-0.08915783,-0.08956759,-0.08986818,-0.09004124,-0.09014813,-0.09012301,-0.09002166,-0.08995932,-0.08980496,-0.08961297,-0.08944156,-0.08921259,-0.08898818,-0.08871859,-0.08837406,-0.08798417,-0.0871915,-0.08556749,-0.08357734,-0.08169282,-0.07977834,-0.07777599,-0.07585896,-0.07404535,-0.07330799,-0.07329997,-0.07324285,-0.0734619,-0.07408712,-0.0745624,-0.0750301,-0.07552665,-0.07607291,-0.0766219,-0.07704309,-0.07736895,-0.07772969,-0.07799822,-0.07809269,-0.07823607,-0.07849117,-0.07885294,-0.07933105,-0.07971793,-0.08009904,-0.08049642,-0.08078499,-0.08095305,-0.08115287,-0.08120398,-0.08120638,-0.0812229,-0.08111302,-0.08095925,-0.08089367,-0.08071364,-0.08051898,-0.08037001,-0.08011411,-0.07985338,-0.07944405,-0.07878116,-0.07796113,-0.07723372,-0.07675607,-0.07662287,-0.07663806,-0.07625344,-0.07551143,-0.07448666,"S1-00621",34.25,""
E2F3-2.sam,-0.06939218,-0.07256844,-0.07579799,-0.07813701,-0.08018047,-0.08123477,-0.08282284,-0.08428642,-0.08508921,-0.08638649,-0.08690189,-0.08755668,-0.08831627,-0.08880553,-0.08914586,-0.0894164,-0.08976432,-0.08983686,-0.09004312,-0.09009089,-0.09043872,-0.09061959,-0.09072691,-0.09088399,-0.0909756,-0.09117702,-0.09136705,-0.09162872,-0.09174499,-0.09196551,-0.09193848,-0.09205781,-0.09221845,-0.092265,-0.09221821,-0.09212067,-0.09182353,-0.09111746,-0.09006713,-0.08902802,-0.08847488,-0.08768639,-0.08607437,-0.08438168,-0.08185036,-0.07920898,-0.07868481,-0.07945443,-0.08020246,-0.08080712,-0.08237005,-0.08445316,-0.08639435,-0.08789908,-0.08885425,-0.0895068,-0.0899242,-0.09022774,-0.09040019,-0.0904661,-0.09043779,-0.09036063,-0.09028724,-0.09015248,-0.08999443,-0.08980015,-0.08956017,-0.08934122,-0.08906292,-0.08870957,-0.08833063,-0.08754765,-0.08592511,-0.08392781,-0.08201829,-0.08011124,-0.07812333,-0.07623863,-0.0744127,-0.07366368,-0.07364181,-0.07359703,-0.07382031,-0.07443437,-0.07491238,-0.07537524,-0.07588673,-0.07643162,-0.07701498,-0.0773847,-0.07773639,-0.07809485,-0.07833654,-0.07844674,-0.07860177,-0.07885389,-0.07921111,-0.07967088,-0.08008815,-0.08043549,-0.08084646,-0.08113439,-0.08129838,-0.0814819,-0.08154016,-0.08155075,-0.08156575,-0.08147395,-0.08130822,-0.08124085,-0.081058,-0.08088361,-0.08072326,-0.080477,-0.08020481,-0.07979495,-0.07913142,-0.07830187,-0.07758411,-0.07708778,-0.07697858,-0.07699908,-0.07662173,-0.07588663,-0.07491673,"S1-00621",34.25,""
E2F3-3.sam,-0.06916062,-0.07272044,-0.07582105,-0.07831771,-0.0801897,-0.0813706,-0.08285481,-0.08412726,-0.08544251,-0.08629416,-0.0868879,-0.08755349,-0.08843437,-0.08871084,-0.08933346,-0.08951448,-0.08985156,-0.08992068,-0.09011987,-0.09024233,-0.09044024,-0.09061895,-0.09079556,-0.09095075,-0.0911049,-0.09130201,-0.09154488,-0.09168256,-0.09174309,-0.09207191,-0.0919916,-0.09221077,-0.09235203,-0.09231193,-0.09231219,-0.09220847,-0.09195279,-0.09123837,-0.09018454,-0.08915064,-0.08861898,-0.0877503,-0.08614516,-0.08445648,-0.08195319,-0.07933079,-0.07884691,-0.07956506,-0.08026952,-0.08090964,-0.08248495,-0.08454787,-0.08648894,-0.08796982,-0.08896575,-0.08960046,-0.09000811,-0.09032796,-0.09049448,-0.09057187,-0.09054216,-0.09046824,-0.09042829,-0.09026277,-0.09008418,-0.08990546,-0.08964936,-0.08942711,-0.08915932,-0.08881289,-0.08843441,-0.08763573,-0.08601413,-0.08401419,-0.08211678,-0.08019236,-0.07821236,-0.0763177,-0.07450253,-0.07376549,-0.0737541,-0.07370143,-0.07392892,-0.07453057,-0.07503913,-0.07549231,-0.0759763,-0.0765411,-0.07710377,-0.07748965,-0.07783427,-0.0781987,-0.07844134,-0.07855006,-0.07869239,-0.07896236,-0.07930169,-0.07976696,-0.08017232,-0.08053908,-0.0809535,-0.08122744,-0.08140008,-0.08159664,-0.08164306,-0.08164097,-0.08165408,-0.0815612,-0.08141588,-0.08135942,-0.08116605,-0.08099107,-0.08081985,-0.08056246,-0.08028988,-0.07990126,-0.07922695,-0.07841898,-0.07769086,-0.07721389,-0.07707556,-0.0771009,-0.07676702,-0.07604995,-0.07510605,"S1-00621",34.3125,""
F2F1-1.sam,-0.04592092,-0.05155795,-0.05683937,-0.06018334,-0.06304726,-0.06514106,-0.0673487,-0.06920286,-0.07072202,-0.07221419,-0.0730781,-0.07398035,-0.074983,-0.07578284,-0.0763737,-0.07653651,-0.07720304,-0.07720663,-0.07737844,-0.07774273,-0.07824301,-0.07845847,-0.0788691,-0.07908709,-0.07931854,-0.07972675,-0.08001969,-0.08041613,-0.08064061,-0.08094776,-0.08098009,-0.08127692,-0.08140615,-0.08141267,-0.08137149,-0.08109109,-0.08048695,-0.07908282,-0.07693675,-0.074765,-0.07361109,-0.07203162,-0.0690003,-0.06571561,-0.06099354,-0.0559949,-0.05471366,-0.05602536,-0.05745022,-0.05881315,-0.06197489,-0.06621433,-0.0701895,-0.07323132,-0.07537156,-0.07688621,-0.07789326,-0.0787004,-0.07927118,-0.07966828,-0.07984486,-0.07990995,-0.07996269,-0.07990667,-0.07983169,-0.07972628,-0.07949445,-0.07925919,-0.07898531,-0.07850724,-0.07786214,-0.07639497,-0.07337363,-0.06956457,-0.0660702,-0.0625979,-0.05900888,-0.05580275,-0.05303643,-0.05245493,-0.05279693,-0.05311764,-0.05375791,-0.05496056,-0.05593193,-0.05675028,-0.05769958,-0.05878942,-0.059916,-0.0608293,-0.06160473,-0.0624072,-0.06293923,-0.06322012,-0.06357469,-0.06413496,-0.0649147,-0.06581217,-0.06663624,-0.06735669,-0.06811382,-0.06873275,-0.06913693,-0.06952298,-0.06971961,-0.06980497,-0.06981558,-0.06968905,-0.06945185,-0.06929906,-0.06905095,-0.06876357,-0.06847218,-0.06805645,-0.06758405,-0.06682614,-0.06558596,-0.06394796,-0.06243576,-0.06149014,-0.0611382,-0.06101078,-0.06030883,-0.05884419,-0.05676376,"S1-00621",34.375,""
F2F1-2.sam,-0.04573683,-0.05154571,-0.05642639,-0.06013034,-0.06290675,-0.06483385,-0.06703606,-0.06904735,-0.07058336,-0.07221621,-0.07296519,-0.073964,-0.07510932,-0.07559075,-0.07625543,-0.07661822,-0.07710776,-0.0772002,-0.07737956,-0.07766572,-0.07816496,-0.07845846,-0.07872769,-0.07901923,-0.07931834,-0.07959858,-0.07996082,-0.08041678,-0.08064061,-0.08094777,-0.08097874,-0.08123232,-0.08145286,-0.0814068,-0.08132401,-0.08114315,-0.08047938,-0.07904111,-0.07694594,-0.07479236,-0.07356634,-0.07200399,-0.06902482,-0.06565025,-0.06102324,-0.05597872,-0.0547388,-0.05599895,-0.0574791,-0.05880768,-0.06198285,-0.06623758,-0.07019519,-0.0732732,-0.0754109,-0.07687042,-0.07789622,-0.07873426,-0.07928177,-0.07966357,-0.07985649,-0.07994343,-0.07996191,-0.07991542,-0.07984808,-0.07971417,-0.07950446,-0.07927372,-0.07898507,-0.07854063,-0.07788647,-0.0764433,-0.07342088,-0.06960366,-0.06607059,-0.06261978,-0.0590548,-0.05583745,-0.05308169,-0.05246062,-0.05281748,-0.05316301,-0.05380035,-0.05499136,-0.05597564,-0.056798,-0.05774667,-0.05882344,-0.05994499,-0.06085696,-0.06164585,-0.0624207,-0.06299824,-0.06328845,-0.06361885,-0.06419577,-0.06494647,-0.06584833,-0.06666035,-0.06741455,-0.06815386,-0.06875573,-0.06918267,-0.06955887,-0.0697533,-0.06984905,-0.0698722,-0.06974582,-0.06948669,-0.0693215,-0.06909446,-0.0688081,-0.06849428,-0.06811102,-0.06762795,-0.06686992,-0.06559688,-0.06400359,-0.06250101,-0.06152299,-0.06117414,-0.06108391,-0.06035753,-0.05892382,-0.05686392,"S1-00621",34.375,""
F2F1-3.sam,-0.04553368,-0.05109806,-0.05639606,-0.05978101,-0.06250221,-0.06478245,-0.0670412,-0.06905747,-0.07047217,-0.07194921,-0.07294541,-0.07386131,-0.07499035,-0.07558655,-0.07615579,-0.07661591,-0.07701924,-0.07711321,-0.07737855,-0.07758878,-0.07816604,-0.07838529,-0.07872755,-0.07901898,-0.07925219,-0.07959861,-0.0798978,-0.0803577,-0.08058359,-0.08089301,-0.08092748,-0.08122578,-0.08136414,-0.08141028,-0.08127527,-0.08109891,-0.08044253,-0.07908613,-0.07694395,-0.07478476,-0.07353501,-0.07204567,-0.06903402,-0.06571817,-0.06102318,-0.05601493,-0.05477421,-0.05602382,-0.05749339,-0.05886419,-0.06193827,-0.06623418,-0.07024001,-0.07327949,-0.07543696,-0.07692018,-0.07794856,-0.07874021,-0.07930968,-0.0796795,-0.07984274,-0.07993922,-0.07998451,-0.07993689,-0.07987664,-0.07976764,-0.07954986,-0.07929215,-0.07899503,-0.07854884,-0.07789043,-0.07643784,-0.07343204,-0.06961022,-0.06611349,-0.06264275,-0.05906287,-0.05585589,-0.05309947,-0.05247841,-0.05284692,-0.05319781,-0.05384604,-0.05503181,-0.05599466,-0.05682418,-0.05777701,-0.05886455,-0.05998698,-0.06092365,-0.06170803,-0.06245453,-0.06301188,-0.06331164,-0.06365769,-0.06419138,-0.06496434,-0.06587411,-0.06668673,-0.06741551,-0.0681862,-0.06879105,-0.06922962,-0.06959469,-0.06978896,-0.06987484,-0.06987308,-0.06977671,-0.06952042,-0.06935514,-0.06911699,-0.06882995,-0.06852718,-0.06813312,-0.06764986,-0.06689183,-0.06564072,-0.06402519,-0.06251282,-0.06156629,-0.06119649,-0.06110791,-0.06043494,-0.0590146,-0.0569492,"S1-00621",34.375,""
F2F2-1.sam,-0.04813815,-0.05324896,-0.05781367,-0.06101982,-0.06367659,-0.06522059,-0.0673398,-0.06922258,-0.07048125,-0.0720864,-0.07284766,-0.07374845,-0.07477705,-0.0753774,-0.07596163,-0.07634028,-0.07665993,-0.07676774,-0.07704847,-0.07727221,-0.07770818,-0.07794404,-0.07837404,-0.07854,-0.07885681,-0.07921493,-0.07946501,-0.0798815,-0.08006807,-0.08039415,-0.08039511,-0.08071457,-0.0808256,-0.08088987,-0.08073165,-0.08062459,-0.08007035,-0.07877032,-0.07681707,-0.07491126,-0.07386398,-0.07241137,-0.06964448,-0.06663789,-0.0624125,-0.05791549,-0.05683609,-0.05803268,-0.05931002,-0.06052901,-0.06333535,-0.06710999,-0.07065164,-0.07338743,-0.07530674,-0.07664417,-0.07760708,-0.07832,-0.07879466,-0.07910433,-0.07922029,-0.0792769,-0.07931588,-0.07923677,-0.07914299,-0.07898167,-0.07875843,-0.07850575,-0.07818476,-0.07776937,-0.07716186,-0.07579803,-0.07301313,-0.06953831,-0.06633331,-0.06317385,-0.05988558,-0.05691352,-0.05433384,-0.05361569,-0.05386218,-0.05405781,-0.05455502,-0.05559271,-0.05639371,-0.05710445,-0.05796129,-0.05893285,-0.05991906,-0.06076332,-0.06142806,-0.06210798,-0.06261916,-0.06287197,-0.06316141,-0.06363771,-0.06433307,-0.06516004,-0.06591538,-0.0666038,-0.067325,-0.06786635,-0.06825405,-0.06860434,-0.06877129,-0.06886505,-0.06888343,-0.06878434,-0.06856544,-0.06843854,-0.06820741,-0.06795588,-0.06772192,-0.06734149,-0.06691467,-0.06624555,-0.06511675,-0.06365493,-0.06230767,-0.06144869,-0.06113919,-0.06102384,-0.06037926,-0.05916568,-0.05742961,"S1-00621",34.4375,""
F2F2-2.sam,-0.04856341,-0.05390448,-0.05831103,-0.0612564,-0.06382868,-0.06566919,-0.06765609,-0.06960541,-0.07112935,-0.07248819,-0.07321116,-0.07409475,-0.07510576,-0.07568385,-0.0764673,-0.0766331,-0.07701267,-0.07719476,-0.07746121,-0.07766904,-0.07808807,-0.07845797,-0.07872769,-0.07901923,-0.07931835,-0.07959679,-0.07983448,-0.08029857,-0.08052827,-0.08088911,-0.08086994,-0.08112415,-0.08125658,-0.08122156,-0.08119314,-0.08101261,-0.0804088,-0.07915064,-0.07722583,-0.07530793,-0.07424982,-0.07279785,-0.07008839,-0.06702743,-0.0627811,-0.05834056,-0.05724854,-0.05839803,-0.05968644,-0.06094809,-0.06371076,-0.06752286,-0.07107297,-0.07377031,-0.07573442,-0.07706725,-0.07798899,-0.07867481,-0.07915179,-0.07948089,-0.07959791,-0.07966147,-0.07972297,-0.0796321,-0.0795361,-0.07939114,-0.07915821,-0.07890353,-0.07859146,-0.07815125,-0.0775459,-0.0761897,-0.07339818,-0.06991846,-0.06670941,-0.06354484,-0.0602656,-0.05731559,-0.05473382,-0.05399122,-0.05425313,-0.05446674,-0.05497533,-0.05600391,-0.05681723,-0.05754151,-0.05837963,-0.05934658,-0.06035666,-0.06116955,-0.06185472,-0.06253877,-0.06303129,-0.06324892,-0.06355942,-0.06402869,-0.06472436,-0.06557093,-0.06633685,-0.06701124,-0.06770036,-0.06827174,-0.06864459,-0.06901161,-0.06919005,-0.06925447,-0.06928135,-0.06918985,-0.06896903,-0.06884059,-0.06859543,-0.06836441,-0.06810797,-0.06772612,-0.06730944,-0.06665111,-0.06550004,-0.06405067,-0.06267108,-0.06183527,-0.06153204,-0.06144721,-0.06078422,-0.05956759,-0.05789007,"S1-00621",34.4375,""
